DoY-2007  NP  VR  VT  VN  BR  BT  BN  B
235.391990740741	1.71993	350.4	-15	-6.2	-1.105	1.477	0.038	1.846
235.394768518519	1.76458	349.9	-17.2	-7.7	-1.063	1.56	0.072	1.892
235.397546296296	1.6257	355.5	-16.6	-6.6	-1.105	1.566	-0.067	1.919
235.400324074074	1.66365	348.6	-19.9	-6.3	-1.081	1.482	-0.004	1.842
235.403113425926	1.81703	350.7	-17.1	-5.9	-1.013	1.393	-0.07	1.729
235.405891203704	1.90229	349	-19.7	-6.4	-1.034	1.281	0.067	1.676
235.408668981481	1.98125	351.1	-16.3	-7.2	-1.087	1.256	0.016	1.662
235.411458333333	1.82939	351.4	-13.7	-6.4	-1.181	1.175	0.018	1.668
235.414236111111	1.91062	353	-10.9	-6.6	-1.253	1.098	0.029	1.667
235.417013888889	1.96291	351.6	-10.1	-6.3	-1.242	1.082	0.079	1.651
235.419791666667	1.97037	353.7	-9.1	-6.5	-1.306	0.953	0.07	1.621
235.427708333333	1.97462	356.5	-12.1	-6.5	-1.201	0.996	0.045	1.563
235.433009259259	2.37026	356.4	-2.1	-5.9	-1.475	0.546	0.035	1.576
235.438564814815	2.53978	356.2	-0.7	-6.5	-1.51	0.176	0.269	1.547
235.44412037037	2.59612	355.8	0	-6.7	-1.51	-0.106	0.307	1.546
235.449675925926	2.61242	356.2	-0.7	-6.3	-1.548	-0.071	0.097	1.553
235.45525462963	2.2022	360.2	0.6	-8.3	-1.502	-0.273	0.38	1.576
235.460532407407	2.25298	354.9	1.5	-10.7	-1.428	-0.11	0.635	1.567
235.466087962963	2.20456	356.8	-2.9	-9.7	-1.354	0.23	0.481	1.457
235.475277777778	2.08855	360	-5.7	-8.2	-1.313	0.345	0.37	1.41
235.478055555556	2.32242	357.1	-3	-8.2	-1.331	0.238	0.37	1.401
235.483622685185	2.43729	357	-1.3	-8	-1.267	0.123	0.366	1.326
235.486400462963	2.51865	357.1	-0.4	-8.5	-1.26	0.023	0.345	1.307
235.489178240741	2.62852	357.4	-0.3	-7.7	-1.252	-0.05	0.366	1.306
235.491967592593	2.63022	357.5	0.1	-8.1	-1.252	0.102	0.305	1.296
235.49474537037	2.53537	357.9	-0.6	-8	-1.238	-0.304	0.33	1.321
235.497523148148	2.50389	357.4	-1	-7.9	-1.266	-0.117	0.315	1.313
235.5003125	2.34413	361.2	-1.9	-6.1	-1.262	-0.147	0.306	1.306
235.503090277778	2.52671	358.2	-0.6	-7.7	-1.26	-0.188	0.246	1.297
235.505868055556	2.56994	358.3	-0.7	-7.6	-1.254	-0.238	0.22	1.296
235.508645833333	2.54035	357.8	-0.9	-7.4	-1.266	-0.144	0.191	1.289
235.511435185185	2.55395	358	-0.8	-7.4	-1.253	-0.162	0.16	1.274
235.514212962963	2.58748	357.9	-0.5	-7.5	-1.235	-0.218	0.149	1.263
235.516990740741	2.61072	357.5	-0.4	-7.6	-1.227	-0.323	0.112	1.275
235.519768518519	2.6168	357.4	-0.1	-7.7	-1.209	-0.365	0.225	1.284
235.52255787037	2.40115	357.5	-0.1	-8.6	-1.195	-0.461	0.169	1.293
235.525335648148	2.5093	361.2	-1.3	-5.8	-1.174	-0.476	0.097	1.275
235.528113425926	2.29929	356.7	0.8	-9.2	-1.083	-0.622	0.229	1.273
235.530902777778	2.4563	357.7	0.5	-9.3	-1.137	-0.502	0.207	1.263
235.533680555556	2.55859	358.7	0.3	-8.4	-1.182	-0.455	0.09	1.272
235.536458333333	2.2797	358.5	-0.7	-9	-1.134	-0.215	0.404	1.225
235.539236111111	2.57384	359.7	-1	-7.2	-1.204	-0.067	0.044	1.21
235.542025462963	2.23302	359.6	-1.5	-8.6	-1.217	-0.013	0.168	1.23
235.544803240741	1.99948	358.3	-3.4	-9.6	-1.177	0.233	0.192	1.215
235.547581018519	2.06149	357.8	-3.5	-9.6	-1.199	0.28	0.079	1.234
235.553148148148	2.02391	358.1	-3.5	-9.9	-1.191	0.207	0.109	1.218
235.555925925926	2.1336	358.4	-2.7	-9.8	-1.206	0.038	0.197	1.223
235.558703703704	2.09401	358.4	-2.8	-9.8	-1.207	0.098	0.125	1.217
235.561493055556	2.19655	358.1	-3.2	-9.9	-1.191	0.181	0.067	1.207
235.564270833333	2.13848	357.9	-3.3	-10.2	-1.209	0.187	0.047	1.224
235.567048611111	2.09872	358.5	-3.2	-10.5	-1.251	0.146	-0.024	1.26
235.569837962963	2.24247	357.4	-2.2	-10.1	-1.235	0.006	0.137	1.245
235.572615740741	2.24632	356.6	-2	-9.8	-1.302	0.188	0.052	1.317
235.575393518519	1.99258	360.6	-2.9	-8.8	-1.308	0.199	-0.021	1.323
235.578171296296	2.20533	355.9	-1.8	-9	-1.288	0.203	-0.085	1.307
235.580960648148	2.32489	356.2	-2.3	-9.1	-1.25	0.222	-0.202	1.288
235.583738425926	2.33885	355.3	-1.6	-8.6	-1.263	0.071	-0.272	1.294
235.586516203704	2.5509	356.4	-1.3	-8.5	-1.22	0.04	-0.27	1.253
235.589305555556	2.58884	356	-1.3	-7.5	-1.126	0.238	-0.463	1.255
235.592083333333	2.50883	355.8	-1.3	-8.2	-1.209	0.19	-0.369	1.28
235.594861111111	2.4252	354.6	-1.7	-8.1	-1.178	0.192	-0.431	1.27
235.597638888889	2.70613	355.8	-0.8	-8	-1.174	0.282	-0.493	1.306
235.603206018519	2.54688	355.2	-0.1	-7.8	-1.207	0.171	-0.62	1.369
235.605983796296	2.83077	356.6	0	-8.1	-1.236	-0.004	-0.612	1.383
235.608773148148	2.48703	357.4	0.7	-8.3	-1.207	0.183	-0.637	1.378
235.611550925926	2.53563	357.6	2	-9.9	-1.14	0.321	-0.776	1.437
235.614328703704	2.53072	355.2	-0.8	-6.9	-0.963	0.791	-0.839	1.526
235.617106481482	2.1303	353.8	-2.7	-9	-0.901	1.175	-0.796	1.683
235.619895833333	1.91684	352.1	-4.4	-10.2	-1.076	0.672	-0.848	1.58
235.622673611111	2.10304	347.6	-6.7	-14.9	-0.799	0.936	-0.771	1.466
235.625451388889	2.56319	342.9	-20.4	-21.5	-0.956	0.739	-0.808	1.604
235.628240740741	2.91947	354.2	-14.3	-25.7	-0.944	1.299	-0.859	1.931
235.631018518519	3.68977	347.7	-20.6	-29	-0.093	1.776	-0.479	1.845
235.633796296296	3.53953	347.9	-17.9	-30.8	-0.051	1.872	-0.559	2.022
235.636574074074	3.30227	351.8	-14.8	-31.5	0.169	2.237	-0.635	2.336
235.639363425926	3.27027	352.9	-16.9	-30.6	0.218	2.075	-0.715	2.212
235.642141203704	2.75212	353.3	-12	-30.5	-0.105	2.207	-0.852	2.375
235.644918981481	2.8426	351.1	-15.8	-28.9	0.281	2.191	-0.935	2.405
235.647696759259	3.01348	350.5	-15.7	-29.1	0.296	2.17	-0.776	2.327
235.650486111111	2.57129	355.1	-11.7	-30.9	0.264	2.379	-0.857	2.548
235.653263888889	3.02729	350.4	-15.4	-24.7	0.203	2.22	-0.827	2.381
235.656041666667	2.72793	350.9	-6.7	-22.2	0.534	2.523	-0.182	2.589
235.658831018519	2.63255	347.6	-5.3	-25.4	0.204	2.581	-0.473	2.635
235.661608796296	2.70189	347.3	-6.5	-28.4	0.303	2.583	-0.452	2.643
235.664386574074	2.51854	340.6	-12.9	-29.7	-0.603	2.249	-1.17	2.617
235.667164351852	3.15154	341.9	-14.6	-35.1	-0.915	1.857	-1.492	2.561
235.669953703704	2.98936	339	-16.2	-32.1	-0.896	1.954	-1.369	2.572
235.672731481481	2.72134	339.7	-10.6	-29.9	-0.582	2.297	-1.132	2.63
235.675509259259	2.80101	337.7	-15.8	-33.2	-1.069	2.141	-1.095	2.641
235.678298611111	2.97627	338.8	-14.7	-29.9	-0.852	2.321	-0.65	2.57
235.681076388889	3.19704	337.4	-14.5	-32.2	-0.687	2.171	-1.037	2.504
235.683854166667	3.30041	330.8	-13.9	-33.7	-1.021	2.154	-0.987	2.582
235.686631944444	4.04525	337.4	-14.8	-29.7	-1.938	-1.299	-0.271	2.397
235.689421296296	3.73921	335.9	-11.1	-33	-2.115	-0.197	-1.064	2.381
235.692199074074	3.62689	334.8	-9.5	-34.6	-1.932	0.561	-1.222	2.356
235.694976851852	3.33604	340.8	-2.7	-30.9	-0.753	2.066	-0.97	2.436
235.697766203704	3.54827	338.9	-5.7	-30.8	-1.155	2.026	-1.025	2.557
235.700543981481	3.11556	344.3	-3.2	-28.7	-1.194	2.202	-1.046	2.72
235.703321759259	3.06614	341	-6.3	-32.5	-0.77	1.304	-2.276	2.766
235.706099537037	2.9975	342.1	-10.4	-34.4	-1.123	1.295	-1.621	2.398
235.708888888889	3.67979	338.2	-5.5	-32.5	-0.923	1.876	-0.952	2.364
235.711666666667	3.42603	343.2	1.3	-26.3	-0.75	2.226	-0.641	2.439
235.714444444444	2.99744	340.5	-3	-30.4	-1.41	1.746	-1.039	2.482
235.717233796296	3.07151	341.5	0.7	-28.9	-1.736	1.173	-1.415	2.577
235.720011574074	2.80851	340.1	-8.3	-28	-1.717	1.454	-1.313	2.607
235.722789351852	2.73364	341.3	-7.2	-27.5	-1.806	1.166	-1.472	2.621
235.72556712963	2.60575	344.6	-9.6	-29.3	-1.924	1.013	-1.307	2.539
235.728356481481	2.42822	341.5	-6.1	-25.1	-1.951	1.136	-1.097	2.513
235.731134259259	2.82635	339.2	-15.1	-27	-2.25	0.335	-1	2.488
235.733912037037	2.69522	339.5	-10.1	-26.4	-2.166	0.686	-0.998	2.487
235.736701388889	2.47784	339	-11.7	-26.2	-2.331	0.238	-0.836	2.489
235.739479166667	2.77971	337.9	-12.9	-28.5	-2.289	0.169	-0.897	2.467
235.742256944444	3.00664	336.7	-14.4	-28.4	-2.257	0.024	-0.904	2.432
235.745034722222	3.04732	333.9	-13.5	-27.7	-2.228	0.192	-0.801	2.377
235.747824074074	2.83817	335.2	-12.4	-26.8	-2.247	0.013	-0.619	2.331
235.750601851852	3.09399	339.5	-16.1	-27.7	-2.237	-0.51	-0.564	2.373
235.75337962963	2.84029	338.7	-4.7	-27	-1.931	0.839	-0.919	2.317
235.756168981481	2.79425	337.5	-9	-27.2	-2.039	0.727	-0.766	2.297
235.758946759259	0.7001	327.5	2.8	-30.8	-1.985	0.793	-0.797	2.282
235.761724537037	2.76415	336.8	-9.5	-26.8	-1.972	0.749	-0.865	2.28
235.764502314815	2.83071	335.9	-10.2	-24.6	-2.005	0.787	-0.727	2.274
235.775636574074	3.03453	338.7	-11.3	-24.2	-2.017	0.735	-0.626	2.237
235.778414351852	2.91642	335.5	-7.5	-23.9	-1.977	0.927	-0.61	2.268
235.786759259259	2.97135	333.9	-11.3	-28.1	-2.128	0.534	-0.827	2.367
235.789537037037	3.28473	334.5	-16.4	-26.3	-1.919	0.539	-0.773	2.32
235.792314814815	3.22385	345.7	7.8	-20.6	-0.149	2.244	0.379	2.323
235.795104166667	3.05768	343.1	1.1	-16.2	0.079	2.291	0.636	2.38
235.797881944444	3.3529	345.6	4.9	-16	0.044	2.167	0.673	2.274
235.800659722222	3.00936	353.6	3.9	-16.7	0.298	2.382	0.6	2.476
235.8034375	2.72618	347.9	1.7	-14.2	0.266	2.356	0.843	2.521
235.806226851852	2.81845	348.1	2.6	-15.2	0.38	2.412	0.657	2.53
235.80900462963	2.89897	344.4	3.3	-18.7	0.17	2.252	0.648	2.377
235.811782407407	3.52764	349.8	1.8	-13.7	0.774	1.982	0.801	2.278
235.814571759259	2.82086	345.1	3.4	-21.1	0.357	2.269	0.465	2.359
235.817349537037	3.18592	345.6	4.7	-18.9	0.211	2.278	0.491	2.349
235.820127314815	3.43779	347.5	3.5	-18.7	0.474	2.095	0.707	2.268
235.822905092593	3.4747	347	5.3	-23.5	0.529	2.163	0.359	2.266
235.825694444444	3.27345	350.5	3.6	-18.3	0.394	2.218	0.357	2.285
235.828472222222	3.28966	346.7	6.4	-22.1	0.607	2.143	0.273	2.28
235.83125	3.48114	348.9	6.7	-24.1	0.584	2.132	0.059	2.247
235.834039351852	2.78485	345.5	2.9	-18.4	0.717	1.947	1.118	2.366
235.83681712963	3.32032	348.5	3.1	-17.4	0.661	2.055	0.688	2.272
235.839594907407	3.28134	347.3	2.3	-15.2	0.682	2.043	0.735	2.278
235.842372685185	3.5418	349	1.4	-14.1	0.701	1.825	1.15	2.273
235.845162037037	3.55014	347.7	2.3	-15.1	0.796	1.831	0.961	2.22
235.847939814815	3.62359	348.1	0.8	-13	0.682	1.681	1.298	2.235
235.850717592593	3.30539	351.9	-1.6	-11.6	0.787	1.459	1.502	2.24
235.853506944444	3.64485	347.2	3.9	-15.3	0.68	1.566	1.09	2.085
235.856284722222	3.81079	343	7.3	-25.3	0.415	1.974	0.104	2.035
235.8590625	4.00554	340.5	7.5	-26.8	-0.054	1.939	-0.453	1.996
235.861840277778	3.53336	342.7	6.1	-25.7	0.179	1.901	-0.832	2.089
235.86462962963	3.21518	340.6	3.1	-27.2	-0.253	1.673	-1.209	2.112
235.867407407407	3.53291	347.7	1.9	-22.2	0.621	1.859	-0.51	2.05
235.870185185185	3.60156	346.8	1.9	-21.4	0.884	1.912	0.157	2.12
235.872974537037	3.61285	348.3	4	-20.6	1.117	1.734	0.347	2.094
235.875752314815	3.87582	351.4	5.9	-20.8	0.881	1.797	0.275	2.043
235.878530092593	3.80267	345.5	6	-20.2	0.608	1.903	0.157	2.007
235.88130787037	3.85837	346.5	5.5	-18.9	0.806	1.836	0.402	2.047
235.884097222222	3.66258	347.7	3.8	-18.2	1.126	1.651	0.628	2.097
235.897997685185	3.14798	333.8	1.7	-24.3	-0.469	1.928	-0.026	2.047
235.900775462963	2.71997	329.8	-3.9	-34.5	-2.022	0.694	-1.125	2.418
235.903564814815	2.66014	327.9	-2.3	-32.2	-2.064	0.77	-0.952	2.4
235.906342592593	2.88584	328.4	-0.6	-32.1	-2.008	0.836	-0.877	2.346
235.90912037037	2.89551	329.4	-0.4	-31.4	-2.173	0.674	-0.743	2.393
235.911909722222	2.98441	329.8	1	-31.2	-2.157	0.809	-0.728	2.416
235.9146875	3.18338	329	1.4	-31	-2.156	0.841	-0.712	2.421
235.92275462963	3.16325	333.6	3	-33.7	-2.23	0.887	-0.758	2.519
235.928032407407	3.07705	328.7	2.5	-30.7	-2.243	1.006	-0.59	2.536
235.933587962963	4.38736	336	2	-34	0.538	1.326	0.28	2.178
235.939143518519	4.31059	347.1	8.7	-28.2	1.597	1.068	0.61	2.044
235.944722222222	3.7198	332	-2.4	-37.7	-1.227	0.809	-1.03	1.822
235.950277777778	3.54455	342.4	9.4	-34	0.046	1.859	-1.166	2.224
235.955555555556	2.20239	343.5	4.6	-34	0.452	2.155	-1.203	2.516
235.96474537037	3.70915	353.9	-11	-30.2	1.676	1.241	0.459	2.236
235.967523148148	4.53399	345.9	9.1	-28.1	0.022	2.048	0.521	2.16
235.9703125	4.11172	347.3	8.5	-26.9	1.76	1.518	0.024	2.325
235.973090277778	4.27145	344.3	8.2	-26.5	1.563	1.623	0.056	2.257
235.975868055556	4.07151	343.6	8.3	-26.4	1.228	1.827	0.418	2.251
235.978645833333	4.0413	341.4	7.5	-25.7	0.957	1.981	0.414	2.248
235.981435185185	4.20491	344.2	6.9	-25.2	1.035	1.803	0.595	2.171
235.984212962963	4.15295	341.3	7.7	-25.5	0.905	1.902	0.569	2.184
235.986990740741	4.15528	344.1	6.4	-25.5	0.772	1.935	0.498	2.146
235.989780092593	4.06966	343.9	8	-26.7	0.805	1.907	0.368	2.104
235.99255787037	4.12137	340.3	7.5	-26.6	1.027	1.81	0.207	2.094
235.995335648148	4.24123	340.8	7.3	-27.7	1.06	1.755	0.415	2.095
235.998113425926	3.56854	332.4	1.4	-30.4	0.315	1.614	-0.185	2.072
236.003680555556	3.45106	335.8	13.2	-26.8	-2.016	0.832	-0.897	2.359
236.006458333333	3.1594	337.1	9.9	-30.3	-1.912	0.648	-1.046	2.277
236.009247685185	2.99477	334.5	9.5	-28.8	-2.107	0.554	-0.732	2.301
236.012025462963	2.88923	334.7	9.8	-29.9	-2.11	0.587	-0.613	2.285
236.014803240741	3.02399	339.8	7.1	-28.8	-2.07	0.693	-0.535	2.257
236.017581018519	3.28887	334.9	10.4	-25	-1.902	0.976	-0.757	2.288
