DoY-2007  np  V  Vx  Vy  Vz  B  Bx  By  Bz       
      243.15126     5.92500   400.66000  -399.81700   -25.69300     3.41900     3.97200     -.57400     1.17500     3.74600
      243.15200     6.62500   400.52000  -399.64800   -25.37800     7.48000     4.01300     -.35900     1.14600     3.82100
      243.15274     5.97000   399.03000  -398.24100   -22.19900    11.54400     3.99600     -.57300      .73200     3.87100
      243.15348     5.94200   398.82000  -397.78100   -28.70600      .57900     4.02500     -.81600      .43600     3.90600
      243.15422     5.30200   398.73000  -397.76000   -26.72400     7.87300     3.99500     -.53000      .58900     3.90100
      243.15497     5.82100   399.99000  -399.06000   -27.15700     3.04100     4.00600     -.56500      .70400     3.88700
      243.15571     6.20500   398.34000  -397.42100   -26.18400     6.87800     3.89900     -.65800      .95800     3.71400
      243.15645     6.86500   398.93000  -397.87900   -27.74500     8.30500     3.91300     -.65200     1.00200     3.72200
      243.15719     5.94400   397.50000  -396.56900   -27.23400     -.09900     3.94600     -.46600     1.26600     3.70700
      243.15793     6.14500   397.98000  -397.24300   -23.65900     4.88000     3.89900     -.52200     1.28200     3.64100
      243.15867     5.63800   397.12000  -396.40100   -23.73500     2.65300     3.95800     -.63500     1.44700     3.62000
      243.15941     6.27350   397.90000  -397.06300   -25.68400     1.18050     3.91600     -.43300     1.36600     3.62200
      243.16015     6.90900   398.68000  -397.72500   -27.63300     -.29200     3.84100    -1.03000     1.09100     3.52700
      243.16089     6.09900   400.04000  -399.09200   -27.54400      .77500     3.73000    -1.11200      .40900     3.46800
      243.16163     6.73400   396.90000  -396.23800   -21.66400     7.26000     3.56100    -1.54300      .20500     3.19400
      243.16237     6.31700   397.15000  -396.46400   -23.23400     2.21200     3.64500    -1.57200      .28800     3.26500
      243.16311     6.30900   396.68000  -396.03100   -22.40300     3.17500     3.72300    -1.23900      .47700     3.47500
      243.16385     6.50100   396.83000  -396.16500   -22.56300     4.26700     3.73600    -1.24400      .63900     3.45900
      243.16459     6.17200   396.60000  -395.89500   -23.56700      .08200     3.89000     -.14800     1.59200     3.49600
      243.16534     5.92000   398.92000  -398.29100   -21.55100     5.89500     3.93400     -.05000     1.57800     3.57400
      243.16608     7.05500   396.96000  -396.36200   -21.46500     3.94700     3.85500     -.44400      .80400     3.72000
      243.16682     6.26200   391.67000  -390.76100   -25.90500     6.38100     3.96800     -.46000     1.01600     3.79600
      243.16756     6.29400   392.87000  -392.15200   -22.99500     5.73900     4.03200     -.82800     1.41100     3.67700
      243.16830     5.81100   395.25000  -394.41600   -25.60800    -1.79800     4.03400     -.73700     1.70800     3.57300
      243.16904     6.05200   394.78000  -394.10200   -22.97000     2.81800     4.02900     -.76500     1.89700     3.46500
      243.16978     5.86800   394.86000  -394.12500   -24.12000      .37300     3.99200     -.68800     1.97600     3.39700
      243.17052     5.65700   393.70000  -393.11700   -20.88400     4.30100     4.07700      .03600     1.60500     3.71600
      243.17126     5.97900   393.08000  -392.34000   -23.70200     4.67400     4.17900      .31700     1.58100     3.84900
      243.17200     6.04200   394.36000  -393.64800   -23.58400     2.83900     4.13000      .17100     1.75300     3.73100
      243.17274     5.70700   393.44000  -392.80400   -21.88200     5.00800     4.10200      .35800     1.73500     3.68800
      243.17348     6.33400   391.16000  -390.38200   -24.52200     2.27100     4.15700     -.15300     1.91300     3.67300
      243.17422     5.54400   393.97000  -393.50900   -17.75000     7.02600     4.21800     -.07600     1.93900     3.74300
      243.17497     6.02100   393.58000  -393.00100   -20.26200     6.86000     4.22500     -.12000     1.90900     3.76400
      243.17571     4.93900   393.26000  -392.57100   -23.14400    -2.00500     4.19200      .79700     2.05000     3.56200
      243.17645     6.12900   387.55000  -387.04700   -19.19000     4.45700     4.17100      .91100     1.98200     3.54800
      243.17719     5.76700   388.92000  -388.40600   -19.93900      .95500     4.09800      .37300     1.86500     3.62100
      243.17793     6.04300   389.27000  -388.77800   -19.29200     3.60200     4.05800      .43400     1.77000     3.61900
      243.17867     6.66800   388.61000  -388.15300   -18.53200     3.65700     4.02600     -.14900     1.49600     3.71800
      243.17941     6.52900   395.27000  -394.33900   -27.11400     -.77800     4.00700     -.44900     1.21200     3.78500
      243.18015     5.97500   392.67000  -392.09800   -21.09900     2.75300     3.96600     -.51400     1.25000     3.72200
      243.18089     6.25700   393.87000  -393.11600   -24.40600     -.64200     3.96900     -.56200     1.10300     3.76400
      243.18163     6.17700   393.81000  -393.08300   -23.69500     3.32100     3.95600     -.77000     1.33500     3.63800
      243.18237     6.25450   393.90500  -393.11750   -24.73500      .60550     3.97600    -1.05300     1.11000     3.66800
      243.18311     6.33200   394.00000  -393.15200   -25.77500    -2.11000     4.03500    -1.12000     1.21600     3.67700
      243.18385     5.95200   395.09000  -394.54600   -20.64700     -.60700     4.04400     -.99500     1.48900     3.62100
      243.18459     5.99800   393.39000  -392.81400   -21.34900      .41100     4.06300     -.64000     1.63000     3.66000
      243.18534     5.71400   396.26000  -395.74000   -19.56800     5.54800     4.04800     -.79400     1.60800     3.60900
      243.18608     6.20100   396.85000  -396.24900   -21.17800     5.61700     4.05200      .15800     1.80400     3.62000
      243.18682     5.98500   394.56000  -393.98700   -21.21800     1.74200     4.06300     -.10800     1.97000     3.54300
      243.18756     5.93700   391.03000  -390.53200   -18.89700     5.44000     4.04900      .23800     1.88800     3.45400
      243.18830     5.19700   385.38000  -384.76300   -21.87500      .77100     4.03900      .96200     1.66100     3.50900
      243.18904     6.12500   389.18000  -388.72100   -17.81900     5.99600     4.00000      .11900     2.00600     3.41100
      243.18978     6.17900   393.46000  -393.11600   -15.92900     3.67600     4.05800      .73700     2.07100     3.40000
      243.19052     5.93000   387.20000  -386.63200   -20.90900     1.23500     4.10100      .84800     1.99400     3.43200
      243.19126     6.46500   387.53000  -387.00000   -18.66100     7.94900     4.07500     1.09500     1.98300     3.26900
      243.19200     6.16800   384.77000  -384.36900   -17.50600      .02600     4.20400     1.10600     2.41900     3.23900
      243.19274     5.46600   387.50000  -387.13300   -16.86400     1.34000     4.17600     1.39600     2.41400     2.94200
      243.19348     7.09100   376.68000  -376.11000   -20.55000     2.01900     4.14100     1.81400     2.11100     3.04700
      243.19422     6.34500   383.29000  -382.73300   -20.52600    -1.89000     4.10000     1.25800     2.12400     3.26400
      243.19497     6.04600   383.02000  -382.58500   -17.99000     3.10600     4.16600     1.62300     2.36000     3.01900
      243.19571     5.71000   381.61000  -381.29000   -15.63900      .14100     4.16500     1.40500     2.42300     3.07100
      243.19645     5.93200   384.89000  -384.43700   -17.69400     6.17400     4.19600      .99500     2.65900     3.07800
      243.19719     5.85200   386.59000  -386.25500   -15.76700     3.43700     4.29900     1.03400     2.59800     3.25500
      243.19793     5.54300   389.99000  -389.52500   -18.92100    -2.35000     4.35500     1.00200     2.63200     3.32000
      243.19867     5.51800   388.69000  -388.40700   -14.23400     3.92100     4.34700     1.12700     2.44900     3.40300
      243.19941     5.92000   387.39000  -386.92400   -18.91500     1.23300     4.21500      .94000     2.11200     3.51200
      243.20015     5.39100   389.14000  -388.76100   -15.54800     7.28500     4.21800     1.05600     2.01000     3.54100
      243.20089     6.29700   386.79000  -386.31000   -18.62700     5.06000     4.20000      .98900     2.12400     3.47900
      243.20163     5.95100   389.28000  -388.71800   -20.89300     1.81300     4.19700     1.05900     1.92700     3.51000
      243.20237     6.53800   381.85000  -381.40300   -16.52900     8.19000     4.21500     1.48200     2.26000     3.22800
      243.20311     5.78700   385.49000  -385.07900   -17.88100      .85900     4.23100     1.28200     2.28200     3.32100
      243.20385     6.13800   385.09000  -384.75300   -14.72700     6.75300     4.22900     1.25100     2.27500     3.32700
      243.20459     5.78500   383.77000  -383.37400   -16.86400     4.33100     4.25200     1.41200     2.23800     3.32500
      243.20534     6.18215   384.31860  -383.90400   -17.44236     3.61422     4.24100     1.40800     2.26200     3.29800
      243.20608     6.57400   384.86000  -384.42700   -18.01300     2.90700     4.25700     1.29100     2.24000     3.38000
      243.20682     5.65800   386.68000  -386.26900   -17.89500      .70300     4.26300     1.33600     2.28500     3.33500
      243.20756     6.12600   384.76000  -384.38800   -16.14300     5.24700     4.26600     1.29200     2.25000     3.37900
      243.20830     5.82000   387.01000  -386.64500   -16.38500     3.99200     4.26300     1.30500     2.23100     3.37400
      243.20904     6.20400   384.23000  -383.77100   -18.58100     2.91700     4.25400     1.27200     2.18100     3.41700
      243.20978     5.91900   386.08000  -385.66600   -16.49300     7.10400     4.19600      .91800     2.17600     3.45800
      243.21052     5.93300   388.78000  -388.28700   -19.60500     -.03200     4.18900     1.04300     1.99300     3.52500
      243.21126     5.95300   388.41000  -387.92900   -17.65700     8.10000     4.19400      .97900     2.07500     3.49900
      243.21200     6.06600   389.93000  -389.47200   -18.29900     4.92200     4.25500     1.10900     2.14800     3.47700
      243.21274     5.26100   384.30000  -383.89700   -17.47800     2.40700     4.30200     1.56100     2.18400     3.34200
      243.21348     5.81500   382.50000  -381.93000   -19.78300     6.43800     4.34000     1.97000     2.12700     3.17600
      243.21422     6.42500   382.71000  -382.30900   -17.40700     -.02700     4.34600     1.52600     2.44700     3.24300
      243.21497     5.75500   384.38000  -383.96400   -17.80600     2.43400     4.34500     1.41000     2.45500     3.29200
      243.21571     5.60100   383.34000  -382.83100   -19.67300     -.63100     4.31200     1.43900     2.35200     3.31200
      243.21645     6.18300   381.40000  -380.92300   -18.95500     1.63100     4.28100     1.52500     2.36500     3.22200
      243.21719     5.89100   382.56000  -382.07400   -18.86400     4.38200     4.28700     1.57000     2.25200     3.28500
      243.21793     6.35900   377.88000  -377.52900   -16.21700      .43200     4.46300     1.81000     2.34900     3.30300
      243.21867     5.35500   385.09000  -384.67700   -17.21200     4.51800     4.50900     1.87800     2.26400     3.41000
      243.21941     5.22600   379.08000  -378.77900   -15.04100    -1.12300     4.39900     1.93400     2.47300     3.06700
      243.22015     5.00000   381.64000  -381.30800   -15.86700      .93700     4.29300     2.32900     2.51100     2.55300
      243.22089     6.10600   382.49000  -382.08000   -14.36700    10.47100     4.35600     2.30800     2.52700     2.65000
      243.22163     5.84800   379.77000  -379.55200   -11.12800     6.30400     4.29700     2.58000     2.68900     2.06100
      243.22237     5.49400   384.00000  -383.69500   -11.77800     9.71400     4.25300     2.71900     2.15200     2.28400
      243.22311     5.57400   385.64000  -385.36200   -13.73100     4.73900     4.41200     3.37700     2.69300      .77800
      243.22385     5.39500   385.04000  -384.73900   -14.56700     4.55000     4.42200     3.36800     2.46700     1.42000
      243.22459     6.07300   387.47000  -387.00200   -18.47800     4.92400     4.00900     2.71700     2.40700     1.66400
      243.22534     6.39700   386.97000  -386.45600   -19.43800     4.16300     3.97900     2.64700     2.30200     1.86300
      243.22608     5.06800   382.95000  -382.56500   -16.69200     4.12900     4.31700     1.45000     2.13400     3.44800
      243.22682     5.65000   378.88000  -378.22200   -20.65600    -8.45400     4.20200     1.36900     1.96000     3.44000
      243.22756     5.91900   382.11000  -381.51200   -21.12500    -3.31600     4.08900     1.40400     1.77500     3.40400
      243.22830     6.20000   381.87500  -381.10250   -22.78400    -7.23750     4.12900     1.34700     1.58100     3.56300
      243.22904     6.48100   381.64000  -380.69300   -24.44300   -11.15900     4.24400     1.58800     1.75600     3.48400
      243.22978     5.35200   380.13000  -379.66300   -18.73900    -1.93300     4.51000     1.91800     1.97500     3.56900
      243.23052     5.83300   380.29000  -379.83000   -18.48500    -2.94900     4.40700     1.53000     1.86500     3.68200
      243.23126     5.62500   377.62000  -377.24600   -16.63800    -1.58900     4.45600     1.65400     1.74800     3.74200
      243.23200     6.13300   377.46000  -377.05000   -17.50000      .66200     4.49900     1.81200     1.87600     3.65900
      243.23274     5.31800   376.52000  -375.87900   -21.23500    -5.31200     4.60600     2.18000     1.93100     3.56300
      243.23348     5.85200   376.60000  -376.12700   -18.82100    -1.51200     4.57800     2.11800     1.67600     3.69400
      243.23422     5.15800   379.91000  -379.20000   -22.94700    -3.70500     4.58200     1.70100     1.75400     3.87200
      243.23497     5.94800   380.22000  -379.57700   -22.10500      .00300     4.57500     1.67600     1.66400     3.91500
      243.23571     5.42000   379.98000  -379.48600   -19.40400      .67000     4.61400     1.73100     1.59900     3.96100
      243.23645     6.09500   381.59000  -380.93000   -22.38200    -1.35300     4.56700     1.86100     1.64800     3.82300
      243.23719     5.70400   386.20000  -385.54900   -22.37800     1.13400     4.00300     1.27100     1.15400     3.44900
      243.23793     7.34500   390.87000  -389.93300   -24.47100    11.68100     3.43700     -.28100      .49400     3.31400
      243.23867     6.97700   392.47000  -391.68500   -20.35100    14.16600     3.88800      .34000      .82700     3.64300
      243.23941     5.47700   388.03000  -387.47100   -20.68400     2.19900     4.55900     1.51200     1.89700     3.85000
      243.24015     4.61000   388.56000  -388.02500   -19.53000    -5.98500     4.62800     1.88100     2.13200     3.63200
      243.24089     5.50200   388.59000  -388.17900   -17.78300     1.69100     4.76200     2.12300     2.58400     3.38200
      243.24163     4.81100   388.90000  -388.51600   -17.20400    -1.64000     4.77600     2.18100     2.63800     3.32500
      243.24237     5.28100   386.93000  -386.48000   -18.76000     -.33000     4.75400     2.27400     2.60700     3.25500
      243.24311     5.05700   390.69000  -390.16100   -20.33200     1.78400     4.70600     2.55800     2.64900     2.90600
      243.24385     5.48200   391.31000  -390.36300   -26.95100    -4.17200     4.43300     2.56100     2.37300     2.47400
      243.24459     5.34300   386.77000  -386.37200   -15.72600     7.74300     3.86100     1.40000     1.96700     2.81600
      243.24534     6.44200   393.61000  -393.13700   -18.61100     5.03200     3.96800     2.59800     1.09000     2.68800
      243.24608     6.56900   398.34000  -398.02700   -12.85600     9.34000     3.70400     1.73000     1.37100     2.14800
      243.24682     6.87300   406.27000  -405.51700   -19.59900    15.07700     3.00700     -.01400     1.49000     2.15200
      243.24756     6.61300   401.90000  -401.40700   -19.26100     5.14200     3.32600      .52500     1.69800     2.50700
      243.24830     6.08200   406.92000  -406.53300    -9.51700    14.94100     3.24200      .26100     1.99100     2.44200
      243.24904     6.19500   406.81000  -406.40600   -11.99500    13.67200     2.91000     1.21600     1.85800     1.78600
      243.24978     7.16300   408.35000  -407.65100   -13.85200    19.48100     2.76400     1.63400     1.60200     1.53400
      243.25052     6.79300   407.74000  -407.00500   -14.56200    19.58700     3.22100      .82500     1.85400     2.44500
      243.25126     5.92250   409.13500  -408.37500   -18.11500    16.35900     3.65200      .55800     1.60300     3.20900
      243.25200     5.05200   410.53000  -409.74500   -21.66800    13.13100     3.82400      .56700     1.55700     3.39900
      243.25274     5.86200   411.17000  -410.29300   -25.32000     8.92700     3.66600      .64000     1.12500     3.32500
      243.25348     5.41900   408.28000  -407.53400   -20.27100    13.94300     3.72100     -.62000     1.19600     3.45500
      243.25422     7.99500   401.90000  -400.99100   -20.91700    17.08100     3.95700     -.82000     1.47500     3.56600
      243.25497     5.51200   405.61000  -404.48700   -29.97300     3.39700     3.36800     -.83100      .79800     3.13200
      243.25571     8.48800   419.96000  -418.94700   -23.14700    17.79900     2.69600     -.59900      .73500     2.47500
      243.25645     7.65300   422.54000  -421.68000   -22.05200    15.47900     2.22200     -.62800      .60400     2.02600
      243.25719     8.36200   421.29000  -420.34700   -18.25500    21.41400     2.97000      .90700     1.19600     2.42600
      243.25793     7.09800   413.56000  -412.56200   -15.46200    24.10600     3.67600     2.44300     1.20600     2.28100
      243.25867     6.69900   400.55000  -399.88600   -17.42500    15.00800     4.16900     3.42000     1.37900     1.92400
      243.25941     5.42200   399.26000  -398.68700   -13.84500    16.38500     4.19600     3.29100     1.57700     2.03100
      243.26015     6.17000   399.23000  -398.55800   -15.21900    17.50000     3.91100     2.85900     1.56700     2.14600
      243.26089     5.98000   397.06000  -396.36600   -11.79700    20.38500     4.33300     3.55800     1.51800     1.93600
      243.26163     6.52800   395.81000  -395.03100   -14.73600    20.03400     4.01000     2.86400     1.50600     2.27200
      243.26237     6.14500   391.10000  -390.54600   -20.44100     4.09000     4.51700     4.21400     1.28300      .71500
      243.26311     6.45200   387.64000  -387.13600   -18.17000     7.95400     4.72100     4.45000     1.45600      .32700
      243.26385     5.68100   384.03000  -383.62400   -17.55600     1.10200     4.79700     4.38400     1.89800      .23800
      243.26459     6.45400   385.79000  -385.45500   -15.04300     5.84500     4.82000     4.29600     2.09300      .51500
      243.26534     6.67500   386.70000  -386.39100   -14.76800     4.96500     4.77600     4.16800     2.25300      .46900
      243.26608     6.19000   389.36000  -388.89000   -19.05700    -1.30100     4.73100     4.41300     1.41200     -.61800
      243.26682     6.46500   385.26000  -384.53100   -23.58200    -1.82800     4.74900     4.47600     1.50100     -.37400
      243.26756     6.52600   387.38000  -386.75200   -22.01200    -1.91100     4.75800     4.54600     1.33000     -.29100
      243.26830     6.16800   385.47000  -384.65100   -25.05300     -.72400     4.81500     4.65400     1.16000     -.34100
      243.26904     6.62400   386.63000  -385.94900   -22.77500    -2.03900     4.75500     4.45100     1.65400     -.11500
      243.26978     6.46500   386.26000  -385.74200   -19.89200    -2.27300     4.71700     4.49300     1.23500     -.48300
      243.27052     6.58000   386.40000  -385.32900   -28.48100    -3.75500     4.82600     4.64600      .91100     -.81300
      243.27126     6.22800   386.02000  -385.08700   -26.61800    -3.76500     4.82600     4.64600      .62200     -.92500
      243.27200     6.65600   385.65000  -385.05000   -21.51100      .89400     4.81900     4.48000     1.73200     -.16600
      243.27274     6.49200   384.47000  -383.96900   -19.68500     -.64200     4.82600     4.25300     2.25700      .14700
      243.27348     6.57000   387.30000  -386.81600   -19.33200    -1.57700     4.86700     4.15100     2.49400      .45300
      243.27422     6.62811   388.84460  -388.32480   -20.00297    -1.65348     4.79300     3.99000     2.58700      .41900
      243.27497     6.68700   390.41000  -389.85400   -20.68300    -1.73100     4.70700     4.00700     2.43700      .18800
      243.27571     6.13900   387.58000  -387.02100   -20.73900     2.05400     4.78500     4.41500     1.79600     -.16800
      243.27645     6.99700   388.85000  -388.12500   -23.70600    -1.03000     4.83400     4.55800     1.52500     -.26400
      243.27719     6.72400   386.51000  -385.57000   -26.75300    -3.28400     4.84700     4.56100     1.55300     -.43500
      243.27793     7.12900   388.27000  -387.29700   -27.31200    -3.01300     4.85600     4.63800     1.30400     -.52500
      243.27867     6.03200   382.71000  -381.74200   -26.79100    -4.65200     4.90900     4.78900      .36500     -.94500
      243.27941     5.96200   384.53000  -383.26700   -30.49000    -6.07400     4.93700     4.79700      .47100    -1.05900
      243.28015     5.66700   382.15000  -380.93600   -29.42000    -7.73100     4.95300     4.82800      .11300    -1.07300
      243.28089     5.53500   381.52000  -379.92200   -34.31900    -6.37500     5.15500     4.96800      .62900    -1.20100
      243.28163     5.72300   380.00000  -378.92200   -28.00200    -5.76800     4.75900     4.53400      .77500    -1.20700
      243.28237     5.91500   380.25000  -379.03400   -29.13700    -8.51000     4.69800     4.46100      .99600    -1.05200
      243.28311     5.70800   379.57000  -378.60200   -26.14400    -7.10800     4.70800     4.39100     1.23000    -1.14800
      243.28385     6.17700   379.19000  -378.33400   -24.62500    -6.67600     4.66600     4.39200     1.08800    -1.12300
      243.28459     5.51000   378.45000  -377.70000   -23.22300    -5.53100     4.67200     4.40500      .57900    -1.43200
      243.28534     5.70700   382.02000  -381.24800   -24.11500    -2.73600     4.55600     4.30100      .46000    -1.41600
      243.28608     5.51100   378.37000  -377.25600   -27.85400    -7.97200     4.58200     4.41000      .83200     -.87600
      243.28682     5.91500   379.73000  -378.80100   -26.15300    -4.62700     4.56400     4.42300      .69300     -.88100
      243.28756     5.65800   377.47000  -376.31500   -28.65800    -7.22700     4.55300     4.39500      .66200     -.97300
      243.28830     5.62300   379.30000  -378.11100   -28.76400    -8.57300     4.59000     4.39600      .67200    -1.11100
      243.28904     5.63100   379.18000  -378.11800   -27.71300    -5.90100     4.62700     4.38500      .64700    -1.30400
      243.28978     5.92000   378.44000  -377.16500   -29.49100    -9.54800     4.67700     4.37900      .67800    -1.48600
      243.29052     5.18400   378.36000  -377.19600   -28.52700    -7.91400     4.61100     4.30000      .49100    -1.58600
      243.29126     5.38800   380.99000  -379.53900   -31.43400   -10.69500     4.59800     4.29300      .49100    -1.56300
      243.29200     5.24700   378.98000  -377.69800   -29.91100    -8.50300     4.60400     4.23600     1.38300    -1.11400
      243.29274     6.02700   377.55000  -377.04900   -19.16100    -3.49200     4.71600     4.27500     1.67100    -1.07900
      243.29348     5.91100   375.14000  -374.53700   -20.37100    -6.26300     4.72600     4.29700     1.68600    -1.00900
      243.29422     5.94500   376.42000  -375.82500   -20.75200    -4.38000     4.63300     4.18000     1.73800     -.96800
      243.29497     5.64000   375.75000  -375.17500   -19.57700    -6.93200     4.80200     4.39600     1.33300    -1.35700
      243.29571     5.95800   376.78000  -375.92600   -24.36000    -7.08300     4.81500     4.45000     1.71600     -.54900
      243.29645     6.00600   375.68000  -375.22300   -18.40400     1.98600     4.79600     4.37000     1.35900    -1.27300
      243.29719     6.04800   378.35000  -377.68300   -21.71600    -2.35250     4.76100     4.36900      .97800    -1.56200
      243.29793     6.09000   381.02000  -380.14300   -25.02800    -6.69100     4.77700     4.41000     1.54100     -.98200
      243.29867     6.12400   378.00000  -377.12100   -24.66900    -7.31900     4.78100     4.45400     1.47000     -.90700
      243.29941     6.45000   379.16000  -378.38900   -24.03000    -2.71500     4.62500     4.21100     1.47500    -1.17300
      243.30015     6.33000   380.39000  -379.54900   -24.10500    -7.77800     4.64800     4.11100     1.56700    -1.49100
      243.30089     6.44200   379.87000  -378.84000   -26.85600    -7.90500     4.72900     4.26300     1.41700    -1.47200
      243.30163     6.12300   379.45000  -378.61800   -24.60200    -5.08300     4.69900     4.28700     1.24600    -1.45700
      243.30237     6.24800   380.64000  -379.54300   -27.72800    -7.83600     4.76800     4.41800     1.21900    -1.30600
      243.30311     5.96000   378.71000  -377.87400   -24.85400    -4.29500     4.79200     4.54800     1.10800    -1.01200
      243.30385     6.41200   380.21000  -379.25400   -26.87300     -.92400     4.70700     4.54800      .96200     -.70700
      243.30459     5.66600   378.25000  -377.37400   -25.75900    -1.41400     4.68100     4.20000     1.05600    -1.35100
      243.30534     6.35900   381.81000  -380.71600   -26.54400   -11.50300     4.92100     4.09200     1.30000    -2.39900
      243.30608     5.96100   381.42000  -380.07700   -28.79200   -13.79500     5.15600     4.37900     1.26000    -2.40700
      243.30682     6.15400   381.44000  -380.31000   -27.08400   -11.32300     5.18300     4.34600     1.37900    -2.45900
      243.30756     6.28300   379.37000  -378.38300   -25.41200   -10.18500     5.33300     4.54100     1.36700    -2.43300
      243.30830     5.85800   378.57000  -377.26000   -28.38500   -13.50200     5.36000     4.55500     1.34300    -2.48300
      243.30904     5.69000   377.81000  -376.87500   -24.44400   -10.29600     5.34700     4.52800     1.35800    -2.49600
      243.30978     5.81800   379.73000  -378.46700   -28.07100   -12.90100     5.33900     4.56300     1.22200    -2.48500
      243.31052     5.77200   379.15000  -378.04300   -26.96400   -10.72700     4.97000     4.26500     1.09100    -2.18200
      243.31126     6.84900   381.28000  -380.05200   -29.15900    -9.14700     4.75700     4.20300     1.10200    -1.86600
      243.31200     6.06500   378.98000  -377.86500   -27.77800    -8.38200     4.76600     4.29700      .93100    -1.81500
      243.31274     6.14700   380.83000  -379.90500   -26.43200    -2.54800     4.69200     4.20100      .71300    -1.94700
      243.31348     6.29900   381.32000  -380.11800   -29.24900    -7.70500     4.69800     4.02000      .95000    -2.21000
      243.31422     6.46400   383.87000  -382.72800   -28.40400    -8.10100     4.65900     4.08200      .72600    -2.08800
      243.31497     6.60700   380.40000  -379.19100   -29.02800    -8.50700     4.70500     3.84800      .91300    -2.53500
      243.31571     6.16200   382.61000  -381.37400   -29.50600    -8.42400     4.71600     4.19300      .91900    -1.93500
      243.31645     6.03200   380.01000  -379.15800   -25.10100    -3.92000     4.73400     4.11500      .97400    -2.12500
      243.31719     6.18700   380.95000  -379.99300   -26.08400    -7.12000     4.71700     3.92700      .87600    -2.44900
      243.31793     5.90100   379.11000  -378.18500   -25.45800    -7.10500     4.71600     4.10500      .89400    -2.10100
      243.31867     6.52400   379.89000  -379.06100   -24.75100    -4.21000     4.77900     4.25000     1.00000    -1.93200
      243.31941     6.10700   376.86000  -376.00700   -24.37800    -7.14600     4.75600     4.22000     1.06600    -1.91200
      243.32015     6.05350   377.59000  -376.77650   -23.77150    -7.13850     4.73300     4.17200     1.06700    -1.95900
      243.32089     6.00000   378.32000  -377.54600   -23.16500    -7.13100     4.71900     4.09500      .85600    -2.17200
      243.32163     5.89100   376.96000  -376.22500   -22.59300    -6.27900     4.77800     4.12600      .90900    -2.21600
      243.32237     6.68200   379.99000  -378.86900   -27.90200    -8.67600     4.82200     4.38700     1.35900    -1.45800
      243.32311     5.94200   375.70000  -374.80200   -24.63100    -8.31600     4.86700     4.42500     1.93400     -.46000
      243.32385     6.60000   377.20000  -376.68100   -19.74500      .19200     4.77600     4.28500     2.06400      .06500
      243.32459     6.51200   375.04000  -374.50800   -19.94000    -1.96700     4.76700     4.19200     2.17700      .61600
      243.32534     6.53500   375.79000  -375.27600   -19.55200    -1.24200     4.77800     4.23800     2.15800      .39700
      243.32608     7.17300   374.08000  -373.59200   -19.04500      .45000     4.83800     4.31000     2.12900      .39600
      243.32682     5.53700   381.97000  -380.96300   -27.08400    -5.56300     5.12300     4.64200     2.15200      .22700
      243.32756     5.37000   380.89000  -380.11900   -24.08400    -2.72900     5.12400     4.63000     2.18500     -.11400
      243.32830     5.68400   381.13000  -380.28300   -25.10400    -3.49900     4.92000     4.45500     2.02100     -.25700
      243.32904     6.42900   375.76000  -375.10300   -21.43000    -5.65300     4.76300     4.29200     1.89300     -.77700
      243.32978     6.73500   379.38000  -378.53600   -24.66100    -5.67000     4.90000     4.56000     1.70700     -.52100
      243.33052     5.82000   380.24000  -379.30700   -25.78500    -6.79900     4.96600     4.64000     1.68600     -.51200
      243.33126     6.20900   381.16000  -380.40100   -23.91500    -2.22500     4.86800     4.51100     1.68900     -.67700
      243.33200     6.07700   377.75000  -376.97100   -23.37300    -6.58700     4.71000     4.31600     1.61600     -.95600
      243.33274     6.37300   375.62000  -374.87600   -22.82700    -6.09800     4.74100     4.32800     1.58200    -1.10700
      243.33348     6.50600   371.66000  -370.69900   -24.45600   -10.80200     4.76600     4.35900     1.57500    -1.09000
      243.33422     6.47500   375.66000  -374.73500   -25.15700    -7.97100     4.79700     4.41500     1.66200     -.86100
      243.33497     6.41200   371.57000  -371.04000   -19.51500    -4.03200     5.03000     4.59400     1.82200     -.91900
      243.33571     5.65200   380.80000  -379.82000   -26.42600    -6.65400     4.97000     4.55100     1.82100     -.81200
      243.33645     5.49700   380.32000  -379.51400   -24.41400    -4.17400     4.83500     4.41800     1.77600     -.82700
      243.33719     6.81100   376.70000  -375.91400   -23.44900    -6.73200     4.74000     4.31500     1.70600     -.94300
      243.33793     6.28700   371.99000  -371.07100   -23.08200   -12.16700     4.80200     4.28100     1.74200    -1.29100
      243.33867     6.59200   372.23000  -371.69100   -19.49500    -4.58900     4.80500     4.32200     1.74100    -1.16100
      243.33941     6.37300   373.80000  -372.99100   -23.08600    -8.45700     4.76700     4.30600     1.69500    -1.12900
      243.34015     6.60100   374.79000  -374.14400   -21.69800    -4.01400     4.77500     4.35700     1.67000    -1.00900
      243.34089     6.66400   372.99000  -372.29300   -21.54700    -7.35900     4.74800     4.36600     1.54300    -1.04400
      243.34163     6.57500   376.28000  -375.38100   -24.81100    -7.92500     4.72500     4.32800     1.55200    -1.07300
      243.34237     6.56500   371.91000  -371.31700   -20.56200    -4.03900     4.76900     4.32700     1.67700    -1.09700
      243.34311     6.51050   372.74000  -372.13650   -20.55800    -4.97800     4.82200     4.35700     1.72700    -1.12000
      243.34385     6.45600   373.57000  -372.95600   -20.55400    -5.91700     4.75800     4.13600     2.09700    -1.04500
